"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"338","GO:0043995","histone H4K5 acetyltransferase activity",2,2,0.7,0.1238,"MF"
"339","GO:0004076","biotin synthase activity",2,2,0.7,0.1238,"MF"
"340","GO:0004758","serine C-palmitoyltransferase activity",2,2,0.7,0.1238,"MF"
"341","GO:0030410","nicotianamine synthase activity",2,2,0.7,0.1238,"MF"
"342","GO:0008398","sterol 14-demethylase activity",2,2,0.7,0.1238,"MF"
"343","GO:0004748","ribonucleoside-diphosphate reductase act...",2,2,0.7,0.1238,"MF"
"344","GO:0005364","maltose:proton symporter activity",2,2,0.7,0.1238,"MF"
"345","GO:0008670","2,4-dienoyl-CoA reductase (NADPH) activi...",2,2,0.7,0.1238,"MF"
"346","GO:0140859","pterocarpan synthase activity",2,2,0.7,0.1238,"MF"
"347","GO:0034007","S-linalool synthase activity",2,2,0.7,0.1238,"MF"
"348","GO:0052923","all-trans-nonaprenyl-diphosphate synthas...",2,2,0.7,0.1238,"MF"
"349","GO:0016984","ribulose-bisphosphate carboxylase activi...",2,2,0.7,0.1238,"MF"
"350","GO:0015152","glucose-6-phosphate transmembrane transp...",6,3,2.11,0.12383,"MF"
"351","GO:0106310","protein serine kinase activity",573,215,201.63,0.12476,"MF"
"352","GO:0004838","L-tyrosine:2-oxoglutarate aminotransfera...",4,3,1.41,0.12825,"MF"
"353","GO:0008429","phosphatidylethanolamine binding",4,3,1.41,0.12825,"MF"
"354","GO:0004566","beta-glucuronidase activity",4,3,1.41,0.12825,"MF"
"355","GO:0046923","ER retention sequence binding",4,3,1.41,0.12825,"MF"
"356","GO:0017124","SH3 domain binding",4,3,1.41,0.12825,"MF"
"357","GO:0140663","ATP-dependent FeS chaperone activity",4,3,1.41,0.12825,"MF"
"358","GO:0004664","prephenate dehydratase activity",4,3,1.41,0.12825,"MF"
"359","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthas...",4,3,1.41,0.12825,"MF"
"360","GO:0004634","phosphopyruvate hydratase activity",4,3,1.41,0.12825,"MF"
"361","GO:0008265","Mo-molybdopterin cofactor sulfurase acti...",4,3,1.41,0.12825,"MF"
"362","GO:0003997","acyl-CoA oxidase activity",4,3,1.41,0.12825,"MF"
"363","GO:0003989","acetyl-CoA carboxylase activity",4,3,1.41,0.12825,"MF"
"364","GO:0102867","molybdenum cofactor sulfurtransferase ac...",4,3,1.41,0.12825,"MF"
"365","GO:1990247","N6-methyladenosine-containing RNA bindin...",4,3,1.41,0.12825,"MF"
"366","GO:0097007","4,8,12-trimethyltrideca-1,3,7,11-tetraen...",4,3,1.41,0.12825,"MF"
"367","GO:0047769","arogenate dehydratase activity",4,3,1.41,0.12825,"MF"
"368","GO:0003883","CTP synthase activity",4,3,1.41,0.12825,"MF"
"369","GO:0120091","jasmonic acid hydrolase",4,3,1.41,0.12825,"MF"
"370","GO:1990380","K48-linked deubiquitinase activity",4,3,1.41,0.12825,"MF"
"371","GO:0005452","solute:inorganic anion antiporter activi...",10,5,3.52,0.12826,"MF"
"372","GO:0016597","amino acid binding",13,7,4.57,0.13251,"MF"
"373","GO:0005388","P-type calcium transporter activity",13,7,4.57,0.13251,"MF"
"374","GO:0008308","voltage-gated monoatomic anion channel a...",20,9,7.04,0.13257,"MF"
"375","GO:0003729","mRNA binding",452,170,159.05,0.14137,"MF"
"376","GO:0046983","protein dimerization activity",428,180,150.61,0.14398,"MF"
"377","GO:0016538","cyclin-dependent protein serine/threonin...",31,14,10.91,0.14668,"MF"
"378","GO:0016747","acyltransferase activity, transferring g...",244,85,85.86,0.14717,"MF"
"379","GO:0042393","histone binding",80,35,28.15,0.15794,"MF"
"380","GO:0005198","structural molecule activity",289,148,101.69,0.15801,"MF"
"381","GO:0051087","protein-folding chaperone binding",38,18,13.37,0.16609,"MF"
"382","GO:0004564","beta-fructofuranosidase activity",14,7,4.93,0.1748,"MF"
"383","GO:0046933","proton-transporting ATP synthase activit...",9,5,3.17,0.17483,"MF"
"384","GO:0008143","poly(A) binding",9,5,3.17,0.17483,"MF"
"385","GO:0001228","DNA-binding transcription activator acti...",9,5,3.17,0.17483,"MF"
"386","GO:0030527","structural constituent of chromatin",34,15,11.96,0.18012,"MF"
"387","GO:0004712","protein serine/threonine/tyrosine kinase...",36,14,12.67,0.18513,"MF"
"388","GO:0051536","iron-sulfur cluster binding",126,55,44.34,0.18604,"MF"
"389","GO:0043424","protein histidine kinase binding",14,7,4.93,0.18757,"MF"
"390","GO:0005315","inorganic phosphate transmembrane transp...",20,10,7.04,0.18997,"MF"
"391","GO:0004843","cysteine-type deubiquitinase activity",52,22,18.3,0.19319,"MF"
"392","GO:0003777","microtubule motor activity",55,25,19.35,0.20024,"MF"
"393","GO:0010427","abscisic acid binding",7,4,2.46,0.2029,"MF"
"394","GO:0004324","ferredoxin-NADP+ reductase activity",7,4,2.46,0.2029,"MF"
"395","GO:0080030","methyl indole-3-acetate esterase activit...",7,4,2.46,0.2029,"MF"
"396","GO:0047938","glucose-6-phosphate 1-epimerase activity",7,4,2.46,0.2029,"MF"
"397","GO:0004784","superoxide dismutase activity",7,4,2.46,0.2029,"MF"
"398","GO:0005345","purine nucleobase transmembrane transpor...",13,7,4.57,0.21667,"MF"
"399","GO:0070403","NAD+ binding",12,6,4.22,0.21679,"MF"
"400","GO:0030544","Hsp70 protein binding",12,6,4.22,0.21679,"MF"
"401","GO:0005634","nucleus",3988,1633,1415.98,1.1e-20,"CC"
"402","GO:0022625","cytosolic large ribosomal subunit",40,30,14.2,3.9e-07,"CC"
"403","GO:0005794","Golgi apparatus",735,316,260.97,0.00059,"CC"
"404","GO:0005852","eukaryotic translation initiation factor...",18,13,6.39,0.00096,"CC"
"405","GO:0016282","eukaryotic 43S preinitiation complex",18,13,6.39,0.00166,"CC"
"406","GO:0033290","eukaryotic 48S preinitiation complex",18,13,6.39,0.00166,"CC"
"407","GO:0005758","mitochondrial intermembrane space",21,14,7.46,0.00358,"CC"
"408","GO:0005874","microtubule",196,89,69.59,0.00565,"CC"
"409","GO:0005686","U2 snRNP",12,9,4.26,0.00624,"CC"
"410","GO:0019774","proteasome core complex, beta-subunit co...",7,6,2.49,0.00974,"CC"
"411","GO:0071004","U2-type prespliceosome",7,6,2.49,0.00974,"CC"
"412","GO:0005788","endoplasmic reticulum lumen",25,15,8.88,0.01072,"CC"
"413","GO:0022627","cytosolic small ribosomal subunit",21,13,7.46,0.01222,"CC"
"414","GO:0005667","transcription regulator complex",90,42,31.96,0.01331,"CC"
"415","GO:0000139","Golgi membrane",376,155,133.5,0.01339,"CC"
"416","GO:0005749","mitochondrial respiratory chain complex ...",4,4,1.42,0.01588,"CC"
"417","GO:0071782","endoplasmic reticulum tubular network",13,6,4.62,0.02385,"CC"
"418","GO:0030665","clathrin-coated vesicle membrane",26,13,9.23,0.0272,"CC"
"419","GO:0070469","respirasome",55,29,19.53,0.02761,"CC"
"420","GO:0030126","COPI vesicle coat",10,7,3.55,0.02819,"CC"
"421","GO:0071005","U2-type precatalytic spliceosome",10,7,3.55,0.02819,"CC"
"422","GO:0071007","U2-type catalytic step 2 spliceosome",10,7,3.55,0.02819,"CC"
"423","GO:0055038","recycling endosome membrane",10,7,3.55,0.02819,"CC"
"424","GO:0016607","nuclear speck",73,34,25.92,0.0331,"CC"
"425","GO:0009527","plastid outer membrane",68,29,24.14,0.04465,"CC"
"426","GO:1990316","Atg1/ULK1 kinase complex",3,3,1.07,0.04474,"CC"
"427","GO:0010445","nuclear dicing body",3,3,1.07,0.04474,"CC"
"428","GO:0005840","ribosome",265,127,94.09,0.04564,"CC"
"429","GO:0000407","phagophore assembly site",12,8,4.26,0.05679,"CC"
"430","GO:0031519","PcG protein complex",10,7,3.55,0.0568,"CC"
"431","GO:0098839","postsynaptic density membrane",5,4,1.78,0.05686,"CC"
"432","GO:0043197","dendritic spine",5,4,1.78,0.05686,"CC"
"433","GO:0098554","cytoplasmic side of endoplasmic reticulu...",5,4,1.78,0.05686,"CC"
"434","GO:0030015","CCR4-NOT core complex",5,4,1.78,0.05686,"CC"
"435","GO:0000221","vacuolar proton-transporting V-type ATPa...",5,4,1.78,0.05686,"CC"
"436","GO:0019773","proteasome core complex, alpha-subunit c...",9,6,3.2,0.05729,"CC"
"437","GO:0000151","ubiquitin ligase complex",135,59,47.93,0.0721,"CC"
"438","GO:0071013","catalytic step 2 spliceosome",26,16,9.23,0.07252,"CC"
"439","GO:0032588","trans-Golgi network membrane",14,8,4.97,0.08129,"CC"
"440","GO:0000502","proteasome complex",47,29,16.69,0.08347,"CC"
"441","GO:0000307","cyclin-dependent protein kinase holoenzy...",28,14,9.94,0.09178,"CC"
"442","GO:0031410","cytoplasmic vesicle",495,201,175.75,0.09498,"CC"
"443","GO:0031901","early endosome membrane",17,9,6.04,0.10738,"CC"
"444","GO:0005737","cytoplasm",6561,2302,2329.55,0.10769,"CC"
"445","GO:0005875","microtubule associated complex",42,21,14.91,0.11158,"CC"
"446","GO:0033116","endoplasmic reticulum-Golgi intermediate...",8,5,2.84,0.11196,"CC"
"447","GO:0030018","Z disc",8,5,2.84,0.11196,"CC"
"448","GO:0008180","COP9 signalosome",8,5,2.84,0.11196,"CC"
"449","GO:0005829","cytosol",1191,465,422.88,0.11662,"CC"
"450","GO:0030136","clathrin-coated vesicle",57,27,20.24,0.12084,"CC"
"451","GO:0055028","cortical microtubule",33,16,11.72,0.12129,"CC"
"452","GO:0010494","cytoplasmic stress granule",15,8,5.33,0.1215,"CC"
"453","GO:0030904","retromer complex",7,5,2.49,0.12289,"CC"
"454","GO:0035145","exon-exon junction complex",6,4,2.13,0.12295,"CC"
"455","GO:0032578","aleurone grain membrane",6,4,2.13,0.12295,"CC"
"456","GO:0043231","intracellular membrane-bounded organelle",7864,2901,2792.19,0.12354,"CC"
"457","GO:0045273","respiratory chain complex II",6,6,2.13,0.1259,"CC"
"458","GO:0030286","dynein complex",4,4,1.42,0.12598,"CC"
"459","GO:0030690","Noc1p-Noc2p complex",2,2,0.71,0.12605,"CC"
"460","GO:0030691","Noc2p-Noc3p complex",2,2,0.71,0.12605,"CC"
"461","GO:0032777","Piccolo NuA4 histone acetyltransferase c...",2,2,0.71,0.12605,"CC"
"462","GO:0005687","U4 snRNP",2,2,0.71,0.12605,"CC"
"463","GO:0005674","transcription factor TFIIF complex",2,2,0.71,0.12605,"CC"
"464","GO:0009317","acetyl-CoA carboxylase complex",2,2,0.71,0.12605,"CC"
"465","GO:0005868","cytoplasmic dynein complex",2,2,0.71,0.12605,"CC"
"466","GO:0005850","eukaryotic translation initiation factor...",2,2,0.71,0.12605,"CC"
"467","GO:0017177","glucosidase II complex",2,2,0.71,0.12605,"CC"
"468","GO:0045171","intercellular bridge",2,2,0.71,0.12605,"CC"
"469","GO:0005832","chaperonin-containing T-complex",2,2,0.71,0.12605,"CC"
"470","GO:0009512","cytochrome b6f complex",2,2,0.71,0.12605,"CC"
"471","GO:0034657","GID complex",2,2,0.71,0.12605,"CC"
"472","GO:0090395","plant cell papilla",2,2,0.71,0.12605,"CC"
"473","GO:0045261","proton-transporting ATP synthase complex...",5,3,1.78,0.12605,"CC"
"474","GO:0048500","signal recognition particle",9,4,3.2,0.12608,"CC"
"475","GO:0019867","outer membrane",335,116,118.95,0.1263,"CC"
"476","GO:0033180","proton-transporting V-type ATPase, V1 do...",9,7,3.2,0.13116,"CC"
"477","GO:0012507","ER to Golgi transport vesicle membrane",13,8,4.62,0.13119,"CC"
"478","GO:0031010","ISWI-type complex",6,4,2.13,0.13131,"CC"
"479","GO:0016281","eukaryotic translation initiation factor...",4,3,1.42,0.13133,"CC"
"480","GO:0008540","proteasome regulatory particle, base sub...",4,3,1.42,0.13133,"CC"
"481","GO:0000015","phosphopyruvate hydratase complex",4,3,1.42,0.13133,"CC"
"482","GO:0071540","eukaryotic translation initiation factor...",4,3,1.42,0.13133,"CC"
"483","GO:0031262","Ndc80 complex",4,3,1.42,0.13133,"CC"
"484","GO:0009574","preprophase band",13,7,4.62,0.13794,"CC"
"485","GO:0005802","trans-Golgi network",140,59,49.71,0.13944,"CC"
"486","GO:0005768","endosome",303,120,107.58,0.14631,"CC"
"487","GO:0016324","apical plasma membrane",18,9,6.39,0.14946,"CC"
"488","GO:1990904","ribonucleoprotein complex",533,236,189.25,0.15579,"CC"
"489","GO:0000124","SAGA complex",11,6,3.91,0.15727,"CC"
"490","GO:0000786","nucleosome",41,18,14.56,0.16771,"CC"
"491","GO:0005776","autophagosome",20,10,7.1,0.17005,"CC"
"492","GO:0016602","CCAAT-binding factor complex",16,8,5.68,0.17015,"CC"
"493","GO:0009536","plastid",1660,511,589.4,0.17291,"CC"
"494","GO:0015935","small ribosomal subunit",35,19,12.43,0.17963,"CC"
"495","GO:0030127","COPII vesicle coat",9,5,3.2,0.18029,"CC"
"496","GO:0046930","pore complex",14,7,4.97,0.1946,"CC"
"497","GO:0009506","plasmodesma",265,101,94.09,0.20231,"CC"
"498","GO:0015630","microtubule cytoskeleton",255,116,90.54,0.20494,"CC"
"499","GO:0032580","Golgi cisterna membrane",37,16,13.14,0.20663,"CC"
"500","GO:0019005","SCF ubiquitin ligase complex",50,21,17.75,0.20669,"CC"
"501","GO:0005795","Golgi stack",104,43,36.93,0.20759,"CC"
"502","GO:0070971","endoplasmic reticulum exit site",7,4,2.49,0.20821,"CC"
"503","GO:0016593","Cdc73/Paf1 complex",7,4,2.49,0.20821,"CC"
"504","GO:0005689","U12-type spliceosomal complex",7,4,2.49,0.20821,"CC"
"505","GO:0034045","phagophore assembly site membrane",7,4,2.49,0.20821,"CC"
"506","GO:0090404","pollen tube tip",7,4,2.49,0.20821,"CC"
"507","GO:0022626","cytosolic ribosome",73,49,25.92,0.22005,"CC"
"508","GO:1902554","serine/threonine protein kinase complex",45,23,15.98,0.24231,"CC"
"509","GO:0030134","COPII-coated ER to Golgi transport vesic...",18,11,6.39,0.24262,"CC"
"510","GO:0030014","CCR4-NOT complex",10,7,3.55,0.24276,"CC"
"511","GO:0005844","polysome",8,5,2.84,0.24292,"CC"
"512","GO:0042645","mitochondrial nucleoid",6,4,2.13,0.24296,"CC"
"513","GO:0045254","pyruvate dehydrogenase complex",7,4,2.49,0.24301,"CC"
"514","GO:0031514","motile cilium",5,3,1.78,0.24304,"CC"
"515","GO:0035098","ESC/E(Z) complex",5,3,1.78,0.24304,"CC"
"516","GO:0031314","extrinsic component of mitochondrial inn...",5,3,1.78,0.24304,"CC"
"517","GO:0005871","kinesin complex",20,9,7.1,0.25276,"CC"
"518","GO:0000785","chromatin",172,78,61.07,0.25653,"CC"
"519","GO:0030688","preribosome, small subunit precursor",10,5,3.55,0.25964,"CC"
"520","GO:0009707","chloroplast outer membrane",65,26,23.08,0.2623,"CC"
"521","GO:0048471","perinuclear region of cytoplasm",36,15,12.78,0.27121,"CC"
"522","GO:0080008","Cul4-RING E3 ubiquitin ligase complex",47,19,16.69,0.27371,"CC"
"523","GO:0005838","proteasome regulatory particle",8,6,2.84,0.28842,"CC"
"524","GO:0033179","proton-transporting V-type ATPase, V0 do...",5,3,1.78,0.28863,"CC"
"525","GO:0070645","Ubisch body",3,2,1.07,0.28866,"CC"
"526","GO:0009925","basal plasma membrane",3,2,1.07,0.28866,"CC"
"527","GO:0005750","mitochondrial respiratory chain complex ...",3,2,1.07,0.28866,"CC"
"528","GO:0000500","RNA polymerase I upstream activating fac...",3,2,1.07,0.28866,"CC"
"529","GO:0070390","transcription export complex 2",3,2,1.07,0.28866,"CC"
"530","GO:0071162","CMG complex",3,2,1.07,0.28866,"CC"
"531","GO:0005968","Rab-protein geranylgeranyltransferase co...",3,2,1.07,0.28866,"CC"
"532","GO:0005950","anthranilate synthase complex",3,2,1.07,0.28866,"CC"
"533","GO:0042788","polysomal ribosome",3,2,1.07,0.28866,"CC"
"534","GO:1903754","cortical microtubule plus-end",3,2,1.07,0.28866,"CC"
"535","GO:0071819","DUBm complex",3,2,1.07,0.28866,"CC"
"536","GO:0160064","multi-pass translocon complex",3,2,1.07,0.28866,"CC"
"537","GO:0000126","transcription factor TFIIIB complex",3,2,1.07,0.28866,"CC"
"538","GO:0005846","nuclear cap binding complex",3,2,1.07,0.28866,"CC"
"539","GO:0000839","Hrd1p ubiquitin ligase ERAD-L complex",3,2,1.07,0.28866,"CC"
"540","GO:0043253","chloroplast ribosome",3,2,1.07,0.28866,"CC"
"541","GO:0012505","endomembrane system",1665,634,591.18,0.29476,"CC"
"542","GO:0000137","Golgi cis cisterna",13,6,4.62,0.29756,"CC"
"543","GO:0005685","U1 snRNP",8,4,2.84,0.30447,"CC"
"544","GO:0005880","nuclear microtubule",8,4,2.84,0.30447,"CC"
"545","GO:0016363","nuclear matrix",8,4,2.84,0.30447,"CC"
"546","GO:0030131","clathrin adaptor complex",14,6,4.97,0.30449,"CC"
"547","GO:0005747","mitochondrial respiratory chain complex ...",29,12,10.3,0.31519,"CC"
"548","GO:0000145","exocyst",29,12,10.3,0.31519,"CC"
"549","GO:0000138","Golgi trans cisterna",29,12,10.3,0.31519,"CC"
"550","GO:0000776","kinetochore",26,11,9.23,0.32721,"CC"
"551","GO:0031011","Ino80 complex",16,7,5.68,0.32732,"CC"
"552","GO:0031902","late endosome membrane",25,10,8.88,0.32737,"CC"
"553","GO:0090406","pollen tube",39,17,13.85,0.33131,"CC"
"554","GO:0009505","plant-type cell wall",98,37,34.8,0.34112,"CC"
"555","GO:0042555","MCM complex",11,5,3.91,0.34494,"CC"
"556","GO:0005669","transcription factor TFIID complex",11,5,3.91,0.34494,"CC"
"557","GO:0005801","cis-Golgi network",11,5,3.91,0.34494,"CC"
"558","GO:0046540","U4/U6 x U5 tri-snRNP complex",11,5,3.91,0.34494,"CC"
"559","GO:0005856","cytoskeleton",357,153,126.76,0.34706,"CC"
"560","GO:0030981","cortical microtubule cytoskeleton",34,17,12.07,0.35472,"CC"
"561","GO:0031985","Golgi cisterna",97,39,34.44,0.35475,"CC"
"562","GO:0016471","vacuolar proton-transporting V-type ATPa...",8,6,2.84,0.35486,"CC"
"563","GO:0014069","postsynaptic density",6,5,2.13,0.35488,"CC"
"564","GO:0000779","condensed chromosome, centromeric region",27,12,9.59,0.35492,"CC"
"565","GO:0045239","tricarboxylic acid cycle enzyme complex",5,4,1.78,0.35493,"CC"
"566","GO:0035371","microtubule plus-end",4,3,1.42,0.35499,"CC"
"567","GO:0017059","serine C-palmitoyltransferase complex",2,2,0.71,0.35501,"CC"
"568","GO:0009503","thylakoid light-harvesting complex",2,2,0.71,0.35501,"CC"
"569","GO:0045252","oxoglutarate dehydrogenase complex",2,2,0.71,0.35501,"CC"
"570","GO:0034719","SMN-Sm protein complex",3,2,1.07,0.35504,"CC"
