"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"346","GO:0042644","chloroplast nucleoid",27,4,3.11,0.37868,"CC"
"347","GO:0005681","spliceosomal complex",118,12,13.59,0.38456,"CC"
"348","GO:0000323","lytic vacuole",43,10,4.95,0.38611,"CC"
"349","GO:0030133","transport vesicle",45,8,5.18,0.3866,"CC"
"350","GO:0030140","trans-Golgi network transport vesicle",16,3,1.84,0.38697,"CC"
"351","GO:0012510","trans-Golgi network transport vesicle me...",12,2,1.38,0.38709,"CC"
"352","GO:0005783","endoplasmic reticulum",774,87,89.15,0.40504,"CC"
"353","GO:0070469","respirasome",55,6,6.34,0.41041,"CC"
"354","GO:0009506","plasmodesma",265,32,30.52,0.41574,"CC"
"355","GO:0009705","plant-type vacuole membrane",76,11,8.75,0.42242,"CC"
"356","GO:0000138","Golgi trans cisterna",29,4,3.34,0.43309,"CC"
"357","GO:0031519","PcG protein complex",10,2,1.15,0.45762,"CC"
"358","GO:0009986","cell surface",11,2,1.27,0.45765,"CC"
"359","GO:0000123","histone acetyltransferase complex",30,3,3.46,0.45794,"CC"
"360","GO:0080008","Cul4-RING E3 ubiquitin ligase complex",47,6,5.41,0.46064,"CC"
"361","GO:0019898","extrinsic component of membrane",53,8,6.1,0.4726,"CC"
"362","GO:0046930","pore complex",14,2,1.61,0.49127,"CC"
"363","GO:0022625","cytosolic large ribosomal subunit",40,5,4.61,0.49526,"CC"
"364","GO:0005856","cytoskeleton",357,30,41.12,0.49834,"CC"
"365","GO:0043231","intracellular membrane-bounded organelle",7864,942,905.81,0.5189,"CC"
"366","GO:0030125","clathrin vesicle coat",14,2,1.61,0.52019,"CC"
"367","GO:0005746","mitochondrial respirasome",38,4,4.38,0.52039,"CC"
"368","GO:0005635","nuclear envelope",117,16,13.48,0.53234,"CC"
"369","GO:0055028","cortical microtubule",33,4,3.8,0.537,"CC"
"370","GO:0005615","extracellular space",64,6,7.37,0.56279,"CC"
"371","GO:0071013","catalytic step 2 spliceosome",26,3,2.99,0.5651,"CC"
"372","GO:0030658","transport vesicle membrane",32,5,3.69,0.5752,"CC"
"373","GO:0099503","secretory vesicle",50,6,5.76,0.58287,"CC"
"374","GO:0009706","chloroplast inner membrane",72,8,8.29,0.59837,"CC"
"375","GO:0030687","preribosome, large subunit precursor",17,2,1.96,0.59892,"CC"
"376","GO:0009654","photosystem II oxygen evolving complex",17,2,1.96,0.59892,"CC"
"377","GO:0005741","mitochondrial outer membrane",47,6,5.41,0.60321,"CC"
"378","GO:0098807","chloroplast thylakoid membrane protein c...",10,2,1.15,0.62422,"CC"
"379","GO:0000151","ubiquitin ligase complex",135,20,15.55,0.62896,"CC"
"380","GO:0032580","Golgi cisterna membrane",37,4,4.26,0.63038,"CC"
"381","GO:0009543","chloroplast thylakoid lumen",47,5,5.41,0.64316,"CC"
"382","GO:0005770","late endosome",58,8,6.68,0.66003,"CC"
"383","GO:0000145","exocyst",29,3,3.34,0.66513,"CC"
"384","GO:0000326","protein storage vacuole",23,4,2.65,0.66734,"CC"
"385","GO:0031410","cytoplasmic vesicle",495,47,57.02,0.67773,"CC"
"386","GO:1990904","ribonucleoprotein complex",533,53,61.39,0.68017,"CC"
"387","GO:0030131","clathrin adaptor complex",14,2,1.61,0.70587,"CC"
"388","GO:0030139","endocytic vesicle",16,2,1.84,0.70594,"CC"
"389","GO:0000786","nucleosome",41,4,4.72,0.71074,"CC"
"390","GO:0022627","cytosolic small ribosomal subunit",21,2,2.42,0.71445,"CC"
"391","GO:0005758","mitochondrial intermembrane space",21,2,2.42,0.71445,"CC"
"392","GO:0090406","pollen tube",39,4,4.49,0.72993,"CC"
"393","GO:0070603","SWI/SNF superfamily-type complex",42,6,4.84,0.73954,"CC"
